ID,QC1,QC2,QC3,QC4,QC5
1P16435,52638.20541,86067.22905,99828.71133,0,79898.23617
1P16615,1114156.935,891658.4681,768053.8075,844840.8374,978436.1588
1P16671,214457.7932,276192.4892,438479.3543,62661.19072,317580.5691
1P16885,41636.87233,0,0,16578.18814,0
1P16930,103276.5784,63816.9922,0,251285.4305,0
1P17050,0,0,43137.21727,0,0
1P17066,334008.0927,226983.5325,0,259592.1856,182020.187
1P17612,410224.9314,0,480700.514,479562.8547,0
1P17655,791230.214,186802.1183,560642.2434,292892.2857,1032259.059
1P17661,560110.908,473037.6319,519002.4099,930393.1065,595820.0101
1P17693,174551.3283,282639.4028,239150.0997,0,99913.02236
1P17858,262074.9988,263363.8763,47087.42259,382439.5925,178689.9905
1P17900,272908.364,273034.2468,246097.8854,91878.55734,112198.0865
1P17931,399763.5756,92967.84893,990504.8432,569390.3012,382117.1284
1P17980,80361.92549,0,0,0,0
1P17987,246089.8668,332807.9434,647447.3725,311418.0547,365079.1509
1P18077,920148.387,337037.5659,521383.9721,635344.962,989302.5796
1P18084,54223.19099,163157.224,98534.79172,0,78536.62374
1P18085,306456.8497,344555.8598,242994.3536,338165.3188,312804.2323
1P18124,741178.0377,560583.3656,928312.3155,682286.6541,966398.5679
1P18206,4498382.98,4781336.75,4607291.46,4688201.011,4113963.786
1P18428,26142.1164,0,0,0,0
1P18621,100192.2821,386740.2891,0,109762.4407,0
1P18669,1164840.4,745233.4073,665918.5438,509927.5766,467317.2003
1P19105,166750.4036,295123.3108,71110.25919,273160.6975,83263.05852
1P19237,0,0,0,0,40744.49528
1P19320,186985.4613,118075.4101,62504.75611,291674.2865,79768.89826
1P19338,767117.2398,945609.4464,392367.0596,1022303.332,597734.6184
1P19367,911434.3482,1170506.117,831746.5319,865680.805,794450.443
1P19652,152986.0551,3132.901918,4097.880932,0,52987.80467
1P19823,233013.1721,178724.8435,0,195367.0838,198823.9306
1P19827,472079.952,752584.0068,663846.3972,783867.7936,925529.8268
1P19971,926686.7343,951292.4195,811428.2434,892257.5491,952843.5481
1P20036,54695.53022,101743.8499,0,0,32982.18417
1P20073,379776.5242,661460.795,430200.144,445227.4551,662729.4617
1P20292,145929.1491,86031.82693,105754.4881,0,90824.74311
1P20340,386551.6048,0,0,0,0
1P20618,169129.0092,103802.7631,227214.16,262758.9837,108654.0242
1P20645,120643.7817,124298.7314,0,18324.7991,122300.7008
1P20674,131274.2327,117348.7348,56348.32408,83640.01024,147791.4706
1P20700,723716.141,716212.9794,526700.294,781297.8152,821733.6121
1P20774,1153792.848,2194279.733,1232036.505,654443.1906,1011850.148
1P20962,73418.87698,43753.3025,29254.77245,57917.08354,42356.63625
1P21266,357354.5019,137276.4058,132036.0583,265146.2622,303271.9268
1P21281,79762.20121,45035.23216,82875.55148,92068.56522,45736.73473
1P21283,62751.22508,56090.01215,0,145745.7933,175767.1576
1P21291,61975.64181,463246.1489,373361.4432,160532.3045,405937.7079
1P21333,9869748.061,6727987.92,8063838.321,6516783.323,8740187.147
1P21399,496632.5736,425039.8007,310043.768,237217.5389,254174.4434
1P21589,80366.43469,57536.84118,135964.6983,583628.7128,163627.7259
1P21695,139672.6271,216819.3955,163033.8718,137633.9181,0
1P21757,77009.33152,239048.2048,0,106159.5988,252514.4372
1P21796,1258857.326,1241962.515,1438688.595,938760.7615,1268326.195
1P21810,2096554.898,1558345.735,1486319.838,1562814.87,1932430.509
1P21912,297720.2649,477667.8575,179189.1145,1102459.864,671121.1494
1P21926,597413.307,125481.9077,363263.2444,86699.62442,238144.6905
1P21964,484942.4595,444250.1128,375292.9464,483046.3326,380070.1269
1P21980,212383.5589,251047.6626,268385.182,383389.6319,267057.3135
1P22061,0,45613.77744,48081.30288,0,0
1P22105,4548547.886,3672598.028,4262058.704,3556070.684,3852130.909
1P22234,159400.3993,246314.9572,0,231371.1423,76392.87342
1P22307,463117.9069,151157.7662,633589.3059,210409.3748,471777.8304
1P22314,1316913.341,1026754.848,1093549.601,1312516.019,1978768.105
1P22352,187966.2134,86097.97301,0,286534.3295,236372.6593
1P22392,420303.0047,963124.183,181758.2013,0,0
1P22413,71672.68732,104538.7547,0,114176.4701,0
1P22626,828092.9654,944305.1575,874183.3448,552581.9112,824269.4497
1P22694,0,0,0,0,354854.3275
1P22695,93749.75535,214089.7052,56978.40668,51734.51922,315625.2244
1P22897,497184.9512,763353.7065,616187.0246,663566.0052,617685.2449
1P23141,409650.0078,712272.1637,616421.4304,280663.573,320900.5814
1P23142,232562.2516,349055.6564,242178.6217,0,0
1P23219,47626.22397,54306.86291,0,0,63197.35189
1P23229,0,0,59034.61372,0,40917.62476
1P23246,520159.3511,185861.1671,205470.6847,244464.6346,279135.6407
1P23284,1818787.866,2422157.635,2411284.84,1059111.27,1943531.164
1P23368,231108.0329,174625.6499,283387.1486,329919.4637,124154.2046
1P23381,175588.4455,473121.4791,314384.9621,107153.4862,138473.031
1P23396,1925881.486,1742064.142,1352989.861,1533339.288,1494514.768
1P23526,359507.6474,240650.6169,520474.4779,505713.2991,375029.0039
1P23528,900217.7005,1014177.777,696513.1794,885180.9734,761861.3646
1P23634,179939.8284,276499.9287,193609.7549,125319.9454,161998.2719
1P23946,112966.8601,53190.76427,0,52143.76698,132983.8081
1P24310,45858.61558,0,0,61331.13551,50284.94798
1P24347,65721.66392,0,0,52643.14668,60075.92923
1P24539,289062.5911,443215.9981,296223.2063,411561.9551,307763.1092
1P24557,33608.2327,0,0,40531.36189,0
1P24752,284767.5733,523541.5611,572053.1142,264744.3225,332927.9882
1P24821,1204408.675,1172183.06,1544827.508,1630901.03,1317413.495
1P25398,67603.12974,258715.018,258980.8242,125368.6654,93293.3658
1P25705,2182455.255,1274476.574,2065020.699,2256343.658,3295366.872
1P25774,175351.7122,176777.7266,191668.8755,246717.9332,72866.12409
1P25786,447606.2415,545267.2875,406121.9877,405009.119,455503.6594
1P25787,0,0,0,31890.87503,0
1P25788,241186.1063,312228.128,203239.1422,671300.3006,370048.9853
1P25789,175205.1631,344714.2377,155729.7893,126720.6446,387229.5401
1P26038,6108732.841,3972584.473,3841159.779,4971873.042,3229679.511
1P26368,80133.08333,0,269182.1615,279335.9538,249540.6838
1P26373,124961.3456,294154.4105,468277.0104,155294.9076,372014.5141
1P26440,122052.9083,0,68582.42782,73463.62629,0
1P26447,230442.9252,1065790.351,211387.0853,1132361.746,1340633.213
1P26572,69258.008,0,0,43902.78388,0
1P26599,238638.4054,495471.4009,568161.9791,503935.0202,548341.7965
1P26639,131657.5151,72861.30403,0,97695.72188,83924.00576
1P26640,424789.6638,152490.0041,263518.9191,447054.454,237737.327
1P26641,345382.5625,462743.0661,775376.6425,913633.4364,594648.8401
1P26885,103393.8177,29671.64065,163858.9799,33868.90585,46717.46231
1P27105,558780.6925,393140.621,279814.8053,336935.1395,424258.8804
1P27338,483871.5232,280384.8463,317300.9693,367421.6614,543270.1211
1P27348,2586367.299,610686.6918,1036917.177,492985.2067,745648.2981
1P27487,176738.2928,196956.939,196000.6933,97806.55981,398788.4788
1P27635,124544.2441,96601.22512,0,0,0
1P27694,30018.90546,80767.15798,0,0,0
1P27701,0,46743.85061,235840.2908,0,0
1P27797,1119500.343,3329011.069,889250.945,3806004.136,2512719.786
1P27824,3047771.708,2652085.134,1210658.703,3084583.165,2387455.516
1P28062,88900.10529,101007.8583,42259.60222,119670.8648,0
1P28065,92398.12113,102638.2194,138440.0228,83926.24007,240110.2193
1P28066,358560.7143,149536.7214,463551.391,355144.2287,193110.6577
1P28070,87338.79304,113482.4499,85302.11957,250554.6309,146243.4894
1P28072,0,0,234958.9253,181262.6522,95387.21409
1P28331,57541.96592,0,0,0,105221.9869
1P28482,0,285397.0422,0,115149.6515,0
1P28676,94423.88151,71885.88226,82179.83528,70084.8963,79535.68267
1P28838,604267.2987,804196.5815,627100.9553,1094238.369,1141636.153
1P28907,39741.8789,35532.55595,46413.27172,48017.18543,46368.14812
1P29350,88083.93917,93340.50289,157389.3818,0,66747.52462
1P29401,1348590.507,1862617.701,1455284.52,1028320.248,930733.8952
1P29536,32303.94513,0,40422.79894,22132.26483,23910.19946
1P29590,43430.40865,0,265656.6994,181981.2717,323344.7623
1P29622,37567.31475,44276.88133,0,0,53356.46862
1P29692,566389.9761,117050.6117,96378.25902,296570.6436,252056.1533
1P29972,570245.3464,400267.6281,0,453534.2102,554146.7261
1P30040,562106.2312,442405.4757,515833.2445,673858.0991,690929.1986
1P30041,945208.2941,1201156.906,1541358.303,685757.952,1211091.626
1P30043,345833.483,812814.2046,654479.5443,475555.6371,937923.8607
1P30044,735056.7918,927498.4635,675163.5057,680496.1951,1533621.662
1P30046,175385.5313,246911.2035,230336.4443,331722.1026,250783.1424
1P30048,315565.4439,74432.04051,205780.1003,370527.5596,498154.6157
1P30049,282062.0503,59364.7089,585479.8743,78363.63738,236698.5501
1P30050,74874.22292,222996.1351,28082.74381,211822.254,64585.44295
1P30084,441902.097,458364.3819,603744.7686,226377.3453,550531.3752
1P30085,51369.99148,60881.41056,53948.94705,0,57518.70498
1P30086,703289.442,612568.5943,731608.405,298531.6224,706571.9562
1P30101,3018123.685,2351726.035,3506897.212,2068040.97,3313290.865
1P30153,370825.7521,661814.8163,446195.9909,245597.3739,295745.8866
1P30273,244500.372,104296.5296,91663.89102,94265.83592,182010.0029
1P30508,33466.19274,0,0,0,0
1P30533,68895.01699,93759.73861,160755.4481,71507.51946,82868.93435
1P30536,375244.7731,550652.1373,106598.3487,610497.7768,108969.7309
1P30566,81445.26201,0,0,0,0
1P30626,592419.3623,538606.0978,712818.4418,630887.0846,581939.0995
1P30740,455576.2614,424061.5841,928978.0277,581485.034,817018.3798
1P31040,187064.3724,0,214312.4688,219483.4694,152598.3596
1P31146,410675.8519,633185.6751,565958.5653,578988.1355,354935.8002
1P31150,182059.1548,98557.65846,197500.89,94728.67564,140591.3211
1P31415,541656.9862,54032.96224,271441.8327,313025.8138,338508.8679
1P31930,318169.5099,300601.3241,286809.4722,0,336604.4436
1P31937,51583.05142,46557.52362,33024.01655,28464.64306,65331.93653
1P31939,101548.4255,0,119931.3465,61300.68553,221004.872
1P31942,125547.5422,119752.3529,82466.74789,95401.01124,103745.2943
1P31943,450661.2279,733383.0111,198410.3842,563970.2045,226585.7517
1P31946,565871.4175,550195.6362,250664.109,366629.9619,397719.1497
1P31947,320503.0235,307709.6986,242741.1954,220409.1489,276620.1712
1P31948,287529.4614,447855.54,559498.3434,299238.062,355974.5771
1P31949,1340586.668,849706.9475,1328424.14,1213042.018,794399.5225
1P32119,1507878.176,1478411.459,1569018.179,1450515.337,973934.7923
1P32247,42448.52925,57660.74863,0,0,0
1P32455,123416.9428,0,58092.3027,29118.70868,0
1P32456,74266.60753,199230.1282,0,108897.6612,216432.217
1P32969,482947.1362,171597.8364,499753.0116,523374.2886,360699.9935
1P33121,96737.10371,170852.5285,81727.90104,115921.863,87293.92015
1P33176,42075.39253,0,0,95580.05713,0
1P34897,271037.0439,207456.4646,219835.0677,227205.5848,292639.74
1P34932,54943.5365,228026.9637,180745.5686,98040.41567,97561.51667
1P35221,107058.6741,112178.161,95796.93282,73285.7984,224803.5365
1P35232,431801.4777,685515.6087,493433.4331,347982.393,435237.3262
1P35237,542062.8147,687937.8595,422117.8345,569999.3009,507299.9259
1P35241,71368.31597,228828.1697,101216.3932,71256.61161,0
1P35268,121308.8894,64174.74001,0,79251.55885,260610.7864
1P35542,55596.24393,0,38339.40083,0,50450.9486
1P35555,12588573.26,7642480.76,10604515.12,11632623.88,8454829.029
1P35573,24005.8805,0,0,0,0
1P35579,12239109.87,9555779.401,14397199.8,13049644.24,12975545.25
1P35606,322565.9848,695623.8477,223501.1733,650777.0128,431133.1392
1P35609,216768.7608,311417.6056,714796.8262,290687.7071,296173.6182
1P35611,164292.8868,60957.80462,0,0,195127.107
1P35613,24852.48375,0,0,50277.79209,44948.48639
1P35749,2075136.174,3022596.343,3292369.09,2244407.265,1364056.613
1P35754,195676.9541,111609.8637,210130.6706,87234.3261,201797.684
1P35998,133461.1971,371368.3128,228198.6641,182858.2312,227268.0855
1P36269,134904.1427,0,0,117508.9161,108776.2333
1P36405,72530.56358,47600.95473,0,73587.86222,68062.29026
1P36542,578136.4553,424741.6776,492148.8897,425130.4671,561133.0098
1P36575,36842.46004,0,0,55276.46111,0
1P36578,512640.2516,873053.7187,644025.0489,625649.6878,428505.6447
1P36776,102693.7636,184286.704,149410.2109,0,125467.9519
1P36871,790598.9252,668839.3436,428268.6408,976603.999,676141.9043
1P36873,72819.15271,63673.52042,0,65778.05086,0
1P36955,513621.0037,194469.4737,375761.7578,422804.0884,474456.2453
1P36957,408060.513,593171.9552,490245.5152,502278.5412,298261.356
1P36969,196139.1476,393261.7335,138655.6761,268361.7803,310757.2308
1P37802,1280276.05,1026102.704,1201188.711,1443085.541,987601.8371
1P37837,1799849.204,1642658.696,1658936.216,1034471.145,1586986.278
1P38117,117408.4271,0,342063.5904,51811.25317,0
1P38159,146278.6125,0,0,48215.71931,0
1P38606,497602.0527,508933.5255,332818.6285,398748.6028,416427.3175
1P38646,903531.9663,1607629.222,900539.9249,908201.1597,682252.3565
1P38919,78220.05308,140509.179,95262.48776,0,170980.6367
1P39019,945027.9259,612866.7175,1036823.415,544713.6359,514296.3936
1P39023,594685.2379,550940.9442,722391.5718,238654.778,168892.8988
1P39059,106269.5632,155294.2252,57710.69017,230408.9229,138513.7673
1P39060,445904.0165,541112.1957,497108.9149,214380.0525,653298.9971
1P39656,611707.487,411009.3788,516433.3231,1139450.502,1356316.707
1P39687,173254.9319,774626.4891,364379.0157,307483.9171,343560.175
1P40121,644895.2364,827478.1382,549128.234,837289.2418,1204879.333
1P40227,365538.7091,195578.1193,167684.4814,444350.4956,199811.787
1P40261,132626.9942,34155.59953,76537.2206,558014.188,292700.8445
1P40306,35559.5912,41451.23261,40164.95264,43944.19585,38863.49441
1P40429,922256.4403,810242.8922,381115.5846,353183.2499,194393.8527
1P40616,30913.98267,0,0,45201.17111,169269.7101
1P40763,186782.5471,212496.6095,97043.97129,72994.69657,395142.5757
1P40925,1265846.594,1755759.175,1901499.263,1550269.478,1971435.562
1P40926,902990.8617,994986.0973,2106463.632,1736136.167,1629148.398
1P40939,1739651.317,1662409.356,1972758.605,2826732.718,2450902.378
1P41218,41368.57463,0,0,0,85748.99415
1P41250,239438.7893,341118.1269,79291.01909,491681.9475,406558.9372
1P41252,136087.8091,125947.7252,138740.0621,73367.40435,0
1P42126,129019.6301,0,53454.81978,42235.34287,57562.49656
1P42224,319285.5381,153878.1402,174416.6139,109833.0847,154105.6045
1P42704,348223.3617,223331.5236,156526.7688,258191.4864,315930.747
1P42765,959863.2106,580222.2298,516780.2436,751091.4331,701775.2513
1P42766,116698.2273,140984.3128,88828.51934,76608.50042,119459.3405
1P43034,162940.1253,136409.9854,87496.15718,134369.6801,212399.3185
1P43243,300425.7879,77780.33642,298398.4914,331003.4831,397647.8611
1P43304,68565.84502,35482.24766,0,116423.6787,0
1P43307,315058.1584,302194.4198,395845.6406,439685.5584,287313.4625
1P43490,289164.0482,364567.3779,96106.34838,142237.9554,255518.7429
1P43686,146154.6094,124643.4363,107048.4077,72440.5069,0
1P45877,84998.5156,0,0,86582.69649,69366.8718
1P45880,508987.7955,451134.8949,506241.3621,319992.7696,529216.0811
1P45974,183592.2845,0,0,0,0
1P46063,291475.0158,196165.0493,376314.9553,737120.9814,472653.6619
1P46459,278612.5084,254327.0175,221700.9373,122031.3474,339242.1221
1P46776,145748.7809,352577.2365,240790.9398,68793.81707,287119.9649
1P46778,106134.2871,0,281708.8036,0,0
1P46779,415083.5999,395292.6977,243069.3634,406909.1979,323242.9215
1P46781,473601.8087,867612.9707,1074422.094,683431.5734,825756.3264
1P46782,107337.1175,301383.8975,266313.0354,352501.1703,221076.1607
1P46783,366699.8295,311454.871,0,0,0
1P46926,183118.818,584060.5657,605254.3415,364449.7432,458375.5719
1P46939,28571.45064,0,15806.44703,31912.79901,80150.80153
1P46940,3494295.74,3601234.793,4433549.935,4274812.057,4836932.122
1P46976,88708.46408,69218.61148,0,167121.6806,49555.76735
1P46977,1081623.021,1056194.512,1248819.955,1287912.434,934929.7391
1P47755,43644.59589,42216.10488,38892.59835,60695.33989,0
1P47756,432635.6806,314482.6845,301783.3101,268507.9402,317886.0917
1P47895,52157.97507,0,0,0,0
1P47897,109247.8932,0,42530.57524,30693.58174,0
1P47985,320852.4869,202816.9226,146587.9659,0,219171.7364
1P48047,255547.9244,318600.5108,178213.9867,368152.461,312743.1278
1P48059,54869.13462,151474.5221,147675.6085,156512.9069,304402.3605
1P48147,70892.59484,71552.35696,0,0,0
1P48444,507308.1166,288098.7835,284277.8904,622555.9696,473885.9364
1P48556,0,88274.27219,0,107982.9438,0
1P48637,192340.1423,52533.03002,276758.1546,0,0
1P48643,306242.6625,297992.7463,121947.2358,235792.4797,517860.8241
1P48735,571192.2795,171048.1718,467095.6056,695782.086,772401.8946
1P48739,37946.08798,0,0,0,63521.20586
1P48960,115570.926,38168.15114,0,48058.59741,0
1P49189,380080.8955,326798.8981,905734.3558,684247.6329,810520.9323
1P49257,478652.1184,201074.7653,190459.3419,229933.9032,317753.6986
1P49327,61572.06795,0,131557.8706,62301.88093,105364.5641
1P49354,26793.69654,0,0,0,0
1P49368,306761.221,587293.3389,330643.3433,462096.7451,508735.8821
1P49411,618403.6566,853396.2218,568086.9693,1923708.055,535672.7922
1P49419,61634.06952,139968.8308,102313.412,72631.73279,326644.4065
1P49458,185193.0523,230132.4586,0,0,153117.7481
1P49588,199960.6989,270341.8218,192944.0426,258593.4261,287710.6419
1P49590,0,0,101403.9178,0,0
1P49591,210613.6959,0,70523.30725,282186.0721,226738.513
1P49720,405309.8979,93405.71734,132532.9985,176354.1151,112371.216
1P49721,263134.662,495648.4115,327811.7221,280663.573,183649.6409
1P49748,1216696.259,1377794.887,1185249.122,1301919.425,1484025.158
1P49755,841913.679,42463.91977,34899.26237,136355.0189,276019.31
1P49821,140811.2014,0,534182.5248,0,82805.79301
1P49961,154586.8229,158545.6311,53761.42247,131933.6815,39931.80514
1P50135,430358.5321,496496.1993,337666.1389,217059.6509,91979.61858
1P50148,460367.2918,0,262403.1479,347897.133,194648.4549
1P50213,155522.4829,0,83443.75096,0,79787.22962
1P50238,1440352.83,511197.3984,683311.4488,772455.1404,819381.088
1P50395,646777.8295,994054.4624,1320079.296,777826.5172,831235.3652
1P50453,49787.2605,194795.546,197463.3851,228143.4443,35261.38284
1P50454,2131726.698,1356739.938,1399589.719,1505568.904,1263437.834
1P50502,105229.0642,125370.1115,0,0,0
1P50552,120204.1342,0,108145.4266,0,99850.89942
1P50570,131465.8739,333786.1601,238240.6055,514677.7738,338264.4498
1P50897,0,0,0,56992.62209,0
1P50914,342496.6712,243398.9399,488670.3087,191347.6862,205209.3531
1P50990,457999.9591,818608.9738,1105832.461,748290.0348,606442.0128
1P50991,332734.2423,528069.3068,528641.1734,165026.7218,316164.981
