Majority protein IDs,QC1,QC2,QC3,QC4,QC5,QC6,QC7,QC8
O75494,0,0,0,0,0,0,45491000,0
O75506,117930000,119350000,120620000,113560000,161010000,150240000,118670000,139130000
O75521,445830000,384130000,440160000,424600000,454670000,482990000,397060000,402680000
O75530,0,0,0,0,0,0,0,0
O75531,1240100000,971030000,877070000,972230000,1270200000,1212600000,1127400000,1172800000
O75533,3329100000,3253700000,3250900000,3409000000,3873800000,3837600000,3698300000,3872700000
O75534,2553700000,2418400000,2660800000,2622300000,2133400000,2497000000,2334000000,2305600000
O75554,0,0,0,0,0,19521000,0,0
O75569,312260000,260880000,259270000,315930000,334700000,338490000,344970000,340260000
O75575,42693000,0,0,0,0,0,0,0
O75582,0,0,0,0,0,0,0,12946000
O75592,0,0,0,11108000,0,0,0,0
O75600,161020000,164210000,186190000,180500000,219900000,216160000,223610000,121730000
O75607,511580000,334460000,412800000,329050000,399800000,451690000,475730000,524670000
O75608,1052800000,772080000,962800000,737480000,852310000,876980000,874110000,764790000
O75616,0,45965000,0,0,59957000,0,0,61855000
O75629,0,0,0,0,0,0,0,0
O75643,5624200000,4542500000,4687100000,4699100000,5620400000,5378600000,4798100000,4966600000
O75663,1049700000,985950000,1084900000,1031600000,776230000,988270000,954580000,823310000
O75674,45694000,0,0,0,0,0,0,0
O75676,0,0,36894000,27592000,38233000,0,0,0
O75688,460140000,0,380700000,250390000,0,0,0,390750000
O75691,26845000,24016000,22330000,22495000,27762000,30414000,30761000,27855000
O75694,1490500000,1360700000,1342500000,1253300000,1627300000,1583400000,1509500000,1548300000
O75695,0,0,0,0,52116000,44148000,43141000,47410000
O75718,0,0,0,0,0,0,0,0
O75746,49872000,68766000,49108000,0,56336000,58583000,52798000,57920000
O75787,45255000,33841000,41553000,40415000,71782000,0,66357000,66527000
O75794,111410000,93652000,115100000,127270000,116310000,131150000,122180000,117830000
O75817,0,0,0,0,76814000,0,0,0
O75818,124710000,80314000,86253000,77816000,114170000,128580000,118310000,112900000
O75821,1467700000,1815100000,1907400000,1915300000,1576100000,1857200000,1747400000,1944000000
O75822,189200000,201180000,196600000,187530000,245840000,194360000,193130000,218810000
O75832,359750000,318620000,420650000,431840000,364420000,325680000,397180000,468600000
O75843,278020000,184170000,247430000,228630000,281190000,0,234920000,214570000
O75844,913390000,760780000,754040000,665250000,834300000,902570000,823250000,860860000
O75874,4798500000,4567300000,4176900000,4565000000,4742300000,4038200000,4157200000,4670300000
O75879,0,0,0,0,0,0,0,70859000
O75880,204490000,212800000,207710000,160850000,169790000,220250000,227780000,205620000
O75884,236750000,176230000,213010000,193200000,242020000,217340000,213790000,226840000
O75886,0,0,0,0,0,0,0,42686000
O75901,0,0,0,0,0,0,0,0
O75907,0,86875000,78170000,76519000,87074000,0,88456000,134840000
O75909,0,0,0,0,0,0,0,0
O75915,195140000,174770000,218780000,149570000,231070000,0,181990000,147690000
O75925,0,0,0,0,0,0,0,0
O75928,0,0,0,0,0,0,0,0
O75934,0,0,0,0,0,0,0,0
O75935,0,0,0,0,0,0,0,0
O75937,540950000,489770000,506350000,624550000,503980000,395670000,589610000,674350000
O75940,159750000,212660000,213470000,189610000,250020000,168370000,149400000,168770000
O75943,0,0,0,14996000,0,0,0,0
O75947,2304200000,2363300000,2132900000,1438600000,1474100000,1669900000,1730900000,1549600000
O75962,0,14291000,0,16649000,0,0,0,0
O75964,518730000,854940000,594810000,601510000,716060000,475860000,273180000,610010000
O75976,131810000,110770000,115250000,106390000,81670000,163370000,109470000,97958000
O76003,1106700000,1230300000,1058000000,1116600000,1200100000,1283100000,1204300000,1118500000
O76021,1416500000,1046000000,1167900000,1018300000,1298300000,1321100000,1105500000,1120900000
O76024,0,40957000,0,38968000,48765000,38424000,51723000,0
O76031,293350000,228320000,244750000,218560000,259990000,271400000,284200000,301750000
O76054,101740000,0,106720000,131970000,84417000,0,93929000,0
O76070,407410000,485190000,480440000,475100000,334140000,330500000,393970000,396500000
O76071,353170000,359190000,370050000,349050000,281850000,288990000,295230000,361600000
O76075,103790000,71728000,85851000,67307000,92887000,81046000,77760000,69036000
O76080,0,101500000,99040000,0,73755000,61768000,62882000,0
O76094,1841700000,1988200000,1831700000,1828100000,1906400000,1902200000,1974500000,1945300000
O94760,148460000,0,0,143950000,187020000,165930000,133780000,140060000
O94761,0,0,0,0,0,0,0,81328000
O94766,58330000,65764000,76332000,76640000,86076000,61603000,71730000,0
O94776,195110000,204350000,184870000,188120000,224890000,215970000,188190000,246340000
O94804,131470000,147280000,92855000,97896000,162330000,112340000,160230000,160280000
O94808,1440800000,1305200000,1252200000,1285000000,1689400000,1281300000,1328000000,1326300000
O94811,0,0,22561000,0,0,0,0,0
O94817,158610000,96570000,115130000,128090000,188290000,118000000,119330000,82717000
O94826,1578900000,1633600000,1645500000,1521400000,1815100000,1708100000,1707400000,1549800000
O94829,0,0,0,19077000,22056000,0,0,24773000
O94830,0,0,0,0,0,0,7412100,0
O94832,278100000,190900000,240420000,238300000,336120000,288900000,265490000,221960000
O94855,196940000,133250000,150580000,174160000,0,196670000,206370000,179070000
O94874,242150000,189070000,194690000,198480000,262140000,240060000,259270000,283850000
O94886,0,0,0,0,0,0,0,0
O94888,484900000,398400000,460830000,420500000,487280000,464630000,432970000,465430000
O94901,0,0,0,0,96632000,150880000,113850000,0
O94903,451190000,446280000,485030000,414100000,562690000,436200000,450050000,420310000
O94905,182230000,170290000,139750000,123990000,136770000,191490000,177460000,179900000
O94906,597390000,462310000,436180000,494310000,591060000,608010000,593040000,562710000
O94907,0,155650000,0,0,0,0,0,0
O94915,32207000,18285000,24699000,0,0,0,41470000,0
O94919,147880000,0,0,144860000,111340000,135780000,132870000,140900000
O94925,923350000,787930000,898420000,817010000,882720000,876960000,904970000,905690000
O94952,0,0,55931000,50224000,54604000,60735000,91598000,78981000
O94966,0,107320000,0,82291000,0,0,0,0
O94973,340810000,249840000,228020000,238510000,310160000,284580000,329980000,340550000
O94979,536590000,514370000,520930000,615240000,566730000,622590000,601790000,688660000
O95049,0,0,0,0,0,0,0,0
O95057,0,0,0,0,0,0,0,11732000
O95059,44741000,0,36244000,30518000,33838000,39926000,37132000,0
O95071,0,113210000,94773000,84599000,102920000,159150000,121630000,126350000
O95072,0,0,0,0,0,0,109270000,0
O95139,105960000,59353000,62836000,47657000,81805000,84314000,87535000,136540000
O95140,77156000,0,92640000,90289000,90716000,86072000,95677000,0
O95149,0,0,0,32074000,0,0,0,0
O95155,31487000,24777000,30937000,27162000,28040000,36340000,35698000,40144000
O95159,190880000,225520000,265590000,172440000,180170000,163290000,157020000,137820000
O95163,577660000,406970000,412490000,419400000,454390000,471090000,408060000,388560000
O95166,0,0,0,0,0,0,0,0
O95168,99696000,117730000,70517000,91577000,121630000,0,67801000,89693000
O95169,0,0,0,0,0,0,0,0
O95197,397420000,0,359360000,343780000,0,407450000,355930000,393040000
O95202,2367300000,2310900000,2752800000,2553700000,2134800000,2552000000,2441000000,2414800000
O95208,0,0,0,0,0,0,0,0
O95214,0,0,0,0,0,0,0,0
O95218,193840000,281950000,373320000,366160000,267560000,368160000,299430000,311230000
O95219,106070000,65270000,60619000,67071000,94560000,75825000,71251000,67042000
O95232,645250000,600140000,478610000,484180000,579320000,492430000,487270000,449750000
O95239,0,0,0,0,0,0,46125000,0
O95248,81791000,0,49652000,78846000,83305000,98804000,105390000,81899000
O95249,86903000,73505000,62846000,53054000,105680000,0,98053000,82991000
O95260,0,0,0,0,0,0,0,305880000
O95273,0,0,0,0,80117000,122040000,90957000,57358000
O95292,200490000,332690000,284900000,301530000,253730000,309830000,332520000,276090000
O95294,0,0,0,0,0,0,0,0
O95295,88777000,66869000,87062000,54591000,97683000,91741000,97292000,96477000
O95297,0,0,0,0,0,0,0,0
O95298,0,0,0,0,0,193320000,0,0
O95299,230940000,197800000,254790000,217570000,248170000,359490000,257660000,299590000
O95302,235230000,188290000,262120000,165200000,160970000,300520000,318940000,250790000
O95336,741560000,809350000,698750000,653910000,770930000,694370000,722270000,731850000
O95340,379390000,308520000,341180000,335730000,300500000,326250000,322360000,355980000
O95347,147830000,200090000,192940000,177970000,165310000,200360000,157210000,162720000
O95352,50015000,18903000,40583000,26408000,29658000,37461000,34976000,36855000
O95365,0,0,0,0,9509800,0,0,0
O95372,1463700000,1321600000,1273900000,1217200000,1410700000,1393300000,1345500000,1468900000
O95373,3963200000,3612600000,3497800000,3110500000,4141400000,3866400000,3693000000,3847600000
O95376,281750000,231490000,269370000,240110000,194890000,256220000,246730000,246360000
O95379,0,0,36576000,0,0,43802000,0,0
O95394,2483000000,2021100000,2228300000,2164000000,2165200000,2505000000,2726700000,2331200000
O95396,0,0,0,0,0,0,0,0
O95400,0,0,0,0,0,0,0,0
O95407,55097000,53686000,0,54062000,52644000,71732000,54753000,0
O95433,3896800000,3969000000,3849900000,4104400000,3394100000,3953400000,3653700000,3445000000
O95453,0,0,0,0,0,0,0,0
O95456,267800000,253780000,255880000,217690000,235180000,287220000,281580000,266130000
O95470,378580000,468220000,458450000,417510000,412940000,370690000,406310000,384840000
O95471,0,0,0,0,0,0,0,64921000
O95478,0,0,0,0,0,0,51390000,0
O95479,0,0,0,0,0,0,0,0
O95486,511200000,367110000,385350000,390430000,509070000,528430000,453750000,466450000
O95487,199970000,154710000,189190000,149930000,185040000,170620000,172080000,187500000
O95544,0,0,0,0,0,0,0,4811300
O95551,42998000,39543000,0,47720000,0,0,0,0
O95563,0,0,0,81770000,83684000,82548000,108610000,0
O95571,1036600000,1115400000,1107500000,934170000,1012500000,913090000,914540000,907800000
O95573,2067500000,2456500000,2245400000,2322700000,2322900000,2266500000,2153200000,2354800000
O95602,0,0,0,0,0,0,45401000,0
O95630,0,0,0,0,0,0,78320000,70792000
O95639,0,0,0,0,0,0,0,0
O95671,1500700000,1352000000,1451300000,1248600000,1392700000,1453000000,1593600000,1372700000
O95674,160260000,180240000,173920000,141420000,101890000,71884000,75281000,68789000
O95707,0,0,0,0,0,0,0,0
O95714,0,0,0,0,0,25813000,0,0
O95716,0,0,0,67781000,0,67311000,70731000,0
O95721,82937000,138290000,118730000,0,165020000,190070000,248240000,0
O95747,798600000,573750000,612280000,631840000,831960000,715560000,611900000,664360000
O95757,1332500000,1179800000,1411600000,1536700000,1176600000,1175900000,1276000000,1282900000
O95758,165430000,104170000,87716000,64790000,109570000,107470000,136040000,159650000
O95772,0,0,0,4204500,0,0,0,0
O95777,210610000,226350000,191500000,178890000,265150000,293400000,275980000,239850000
O95782,2188200000,1823400000,1957600000,1795000000,2012600000,2018800000,1823200000,2094000000
O95793,332380000,463860000,421000000,452810000,367790000,355860000,283060000,377660000
O95801,358220000,412260000,334590000,353940000,277580000,352950000,357200000,371730000
O95807,0,0,0,0,0,0,0,0
O95816,468770000,512260000,578200000,626840000,571780000,505380000,525270000,650140000
O95817,732190000,720150000,620630000,664630000,636200000,829650000,749390000,782940000
O95819,0,0,0,0,9301700,0,0,0
O95825,98335000,61652000,72373000,87669000,86585000,73179000,83206000,79010000
O95831,1440000000,1359500000,1312700000,1227000000,1331400000,1463500000,1393200000,1420900000
O95834,1040600000,977980000,1114600000,1063500000,1081100000,1038400000,1054700000,1019600000
O95848,0,0,0,0,0,17645000,0,0
O95861,966650000,1023400000,964070000,1159400000,1184400000,988790000,1061700000,1185100000
O95865,238750000,276420000,307310000,259210000,219700000,325400000,303720000,325910000
O95870,0,0,0,0,0,0,0,0
O95881,1635700000,1645400000,1356400000,1377200000,1724100000,1502600000,1434400000,1376000000
O95983,41674000,0,29406000,0,0,0,0,0
O95985,0,0,0,0,0,0,0,0
O95989,0,0,0,0,0,0,99253000,0
O95999,0,0,0,0,0,0,0,0
O96000,163530000,185340000,185600000,238410000,199250000,223850000,187590000,160410000
O96005,569020000,558780000,566690000,674000000,430910000,464310000,498520000,471990000
O96007,0,0,0,54146000,0,62240000,59283000,0
O96008,870050000,787550000,926550000,704160000,844060000,971740000,883830000,948060000
O96011,0,0,0,0,0,0,0,0
O96013,570560000,423160000,346530000,373370000,410420000,465740000,474170000,523880000
O96017,0,0,0,0,0,0,0,0
O96019,560090000,416930000,470080000,428860000,505010000,501740000,518690000,548150000
P00156,0,0,25527000,0,0,0,0,0
P00167,253090000,300910000,273880000,355790000,213490000,299040000,296990000,231130000
P00338,76803000000,82846000000,69422000000,65946000000,75614000000,80167000000,66351000000,75166000000
P00367,3848400000,3995500000,4048800000,4063600000,4342300000,3709000000,3569900000,3843800000
P00374,172090000,149520000,186580000,167360000,173480000,220330000,188200000,86972000
P00387,3832000000,3295800000,3882400000,3438100000,3611900000,3923900000,3647000000,3626300000
P00390,8129700000,8622500000,7971100000,7807900000,8369800000,8333500000,7922100000,8280600000
P00395,0,83264000,84614000,60957000,113990000,0,0,136580000
P00403,906370000,640710000,787990000,690850000,775590000,890680000,793230000,800720000
P00414,0,0,0,0,0,0,0,31059000
P00441,10681000000,12339000000,12431000000,11989000000,10749000000,11934000000,10770000000,11128000000
P00491,4624300000,4133400000,4467100000,4426200000,4989100000,4431400000,4387700000,4292900000
P00492,2118900000,2041000000,2042900000,1939000000,2024500000,1963500000,1989200000,1941400000
P00505,6973600000,7004700000,6694500000,7152000000,6976100000,6452100000,6072500000,6565100000
P00533,325380000,315030000,313890000,309420000,392200000,322150000,301160000,278750000
P00558,51449000000,47673000000,50729000000,49986000000,54356000000,49887000000,46078000000,48425000000
P00568,2112000000,2020200000,2136800000,2126400000,2349700000,2083700000,1985000000,2032500000
P00813,190670000,168710000,252830000,267980000,371510000,268220000,237310000,240860000
P00846,0,267680000,0,0,206620000,356630000,245060000,345430000
P00918,1701400000,1592500000,1550500000,1563000000,1691300000,1709000000,1543900000,1484000000
P00966,1943000000,1708700000,1859000000,1907800000,1788300000,1829800000,1846500000,1892600000
P01033,0,0,0,0,0,0,66766000,122270000
P01111,464230000,363010000,451660000,446420000,406400000,385970000,446650000,449420000
P01116,0,0,0,0,0,0,0,22848000
P01892,2167500000,2793100000,2663900000,2766500000,1801200000,2067800000,2092200000,2270300000
P02545,9106200000,10971000000,10957000000,11551000000,11929000000,11844000000,10961000000,11227000000
P02786,3029200000,2805700000,2938000000,3057300000,2975400000,2693300000,2627200000,2807200000
P02787,0,0,0,0,0,0,0,0
P02792,77542000,0,88189000,68776000,75435000,0,75448000,0
P02794,0,0,0,0,0,0,0,64668000
P02795,172450000,123180000,189190000,281290000,345860000,549940000,789720000,961980000
P03886,0,0,0,0,0,0,0,0
P03905,77838000,42144000,53467000,61653000,112970000,97626000,88524000,93823000
P03915,0,39757000,0,0,0,0,0,0
P03928,239830000,297930000,257310000,125530000,0,0,79490000,224990000
P04040,3115100000,3395600000,3366400000,3273200000,3187300000,3836300000,3359200000,3362100000
P04049,0,0,16120000,21375000,22301000,26419000,23906000,0
P04062,0,0,0,0,0,0,0,0
P04066,74998000,43263000,50775000,44019000,40216000,40960000,47453000,49952000
P04075,67982000000,83778000000,78000000000,73709000000,70337000000,65701000000,69471000000,70794000000
P04080,4063300000,5009000000,4432800000,4339100000,4166400000,5255400000,4317300000,4288800000
P04083,59541000000,54961000000,54234000000,56403000000,58759000000,60880000000,54662000000,59543000000
P04090,0,0,0,0,0,19196000,0,0
P04179,1436100000,1367700000,1326600000,1219400000,1563300000,1491900000,1529000000,1315100000
P04181,6363800000,6622400000,6267500000,6416100000,7373500000,7100100000,6680800000,6099300000
P04183,337960000,318000000,301240000,323900000,416590000,385710000,428450000,359650000
P04259,0,0,0,0,0,43732000,0,0
